season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id,total_judge_score,judge_percent,exit_week
3,10,Joey Lawrence,Edyta Sliwinska,Actor/Actress,30,3rd Place,3,,0.0,False,59.333200000000005,0.0,False,3_Joey Lawrence,0.0,0.0,
3,1,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,26.0,True,212.0,0.1226415094339622,False,3_Mario Lopez,26.0,0.1226415094339622,
3,2,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,21.0,True,230.0,0.0913043478260869,False,3_Mario Lopez,21.0,0.0913043478260869,
3,3,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,22.0,True,207.0,0.1062801932367149,False,3_Mario Lopez,22.0,0.1062801932367149,
3,4,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,29.0,True,198.0,0.1464646464646464,False,3_Mario Lopez,29.0,0.1464646464646464,
3,5,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,27.0,True,181.0,0.149171270718232,False,3_Mario Lopez,27.0,0.149171270718232,
3,6,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,28.0,True,118.0,0.2372881355932203,False,3_Mario Lopez,28.0,0.2372881355932203,
3,7,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,28.0,True,135.0,0.2074074074074074,False,3_Mario Lopez,28.0,0.2074074074074074,
3,8,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,28.5,True,109.0,0.2614678899082568,False,3_Mario Lopez,28.5,0.2614678899082568,
3,9,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,29.5,True,88.5,0.3333333333333333,False,3_Mario Lopez,29.5,0.3333333333333333,
3,10,Mario Lopez,Karina Smirnoff,Actor/Actress,32,2nd Place,2,,29.666600000000003,True,59.333200000000005,0.5,False,3_Mario Lopez,29.666600000000003,0.5,
3,1,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,24.0,True,212.0,0.1132075471698113,False,3_Emmitt Smith,24.0,0.1132075471698113,
3,2,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,24.0,True,230.0,0.1043478260869565,False,3_Emmitt Smith,24.0,0.1043478260869565,
3,3,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,19.0,True,207.0,0.0917874396135265,False,3_Emmitt Smith,19.0,0.0917874396135265,
3,4,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,24.0,True,198.0,0.1212121212121212,False,3_Emmitt Smith,24.0,0.1212121212121212,
3,5,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,27.0,True,181.0,0.149171270718232,False,3_Emmitt Smith,27.0,0.149171270718232,
3,6,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,25.0,True,118.0,0.211864406779661,False,3_Emmitt Smith,25.0,0.211864406779661,
3,7,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,28.5,True,135.0,0.2111111111111111,False,3_Emmitt Smith,28.5,0.2111111111111111,
3,8,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,27.0,True,109.0,0.2477064220183486,False,3_Emmitt Smith,27.0,0.2477064220183486,
3,9,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,29.5,True,88.5,0.3333333333333333,False,3_Emmitt Smith,29.5,0.3333333333333333,
3,10,Emmitt Smith,Cheryl Burke,Athlete,37,1st Place,1,,29.666600000000003,True,59.333200000000005,0.5,False,3_Emmitt Smith,29.666600000000003,0.5,
3,1,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,18.0,True,212.0,0.0849056603773584,False,3_Shanna Moakler,18.0,0.0849056603773584,2.0
3,2,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,22.0,True,230.0,0.0956521739130434,True,3_Shanna Moakler,22.0,0.0956521739130434,2.0
3,3,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,207.0,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,4,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,198.0,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,5,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,181.0,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,6,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,118.0,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,7,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,135.0,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,8,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,109.0,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,9,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,88.5,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,10,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,59.333200000000005,0.0,False,3_Shanna Moakler,0.0,0.0,2.0
3,1,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,22.0,True,212.0,0.1037735849056603,False,3_Willa Ford,22.0,0.1037735849056603,5.0
3,2,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,23.0,True,230.0,0.1,False,3_Willa Ford,23.0,0.1,5.0
3,3,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,22.0,True,207.0,0.1062801932367149,False,3_Willa Ford,22.0,0.1062801932367149,5.0
3,4,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,28.0,True,198.0,0.1414141414141414,False,3_Willa Ford,28.0,0.1414141414141414,5.0
3,5,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,27.0,True,181.0,0.149171270718232,True,3_Willa Ford,27.0,0.149171270718232,5.0
3,6,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,118.0,0.0,False,3_Willa Ford,0.0,0.0,5.0
3,7,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,135.0,0.0,False,3_Willa Ford,0.0,0.0,5.0
3,8,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,109.0,0.0,False,3_Willa Ford,0.0,0.0,5.0
3,9,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,88.5,0.0,False,3_Willa Ford,0.0,0.0,5.0
3,10,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,59.333200000000005,0.0,False,3_Willa Ford,0.0,0.0,5.0
3,1,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,15.0,True,212.0,0.070754716981132,False,3_Sara Evans,15.0,0.070754716981132,
3,2,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,21.0,True,230.0,0.0913043478260869,False,3_Sara Evans,21.0,0.0913043478260869,
3,3,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,25.0,True,207.0,0.1207729468599033,False,3_Sara Evans,25.0,0.1207729468599033,
3,4,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,20.0,True,198.0,0.101010101010101,False,3_Sara Evans,20.0,0.101010101010101,
3,5,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,24.0,True,181.0,0.1325966850828729,False,3_Sara Evans,24.0,0.1325966850828729,
3,6,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,118.0,0.0,False,3_Sara Evans,0.0,0.0,
3,7,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,135.0,0.0,False,3_Sara Evans,0.0,0.0,
3,8,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,109.0,0.0,False,3_Sara Evans,0.0,0.0,
3,9,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,88.5,0.0,False,3_Sara Evans,0.0,0.0,
3,10,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,59.333200000000005,0.0,False,3_Sara Evans,0.0,0.0,
3,1,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,16.0,True,212.0,0.0754716981132075,False,3_Jerry Springer,16.0,0.0754716981132075,7.0
3,2,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,19.0,True,230.0,0.0826086956521739,False,3_Jerry Springer,19.0,0.0826086956521739,7.0
3,3,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,21.0,True,207.0,0.1014492753623188,False,3_Jerry Springer,21.0,0.1014492753623188,7.0
3,4,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,22.0,True,198.0,0.1111111111111111,False,3_Jerry Springer,22.0,0.1111111111111111,7.0
3,5,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,24.0,True,181.0,0.1325966850828729,False,3_Jerry Springer,24.0,0.1325966850828729,7.0
3,6,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,18.0,True,118.0,0.1525423728813559,False,3_Jerry Springer,18.0,0.1525423728813559,7.0
3,7,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,23.0,True,135.0,0.1703703703703703,True,3_Jerry Springer,23.0,0.1703703703703703,7.0
3,8,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,0.0,False,109.0,0.0,False,3_Jerry Springer,0.0,0.0,7.0
3,9,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,0.0,False,88.5,0.0,False,3_Jerry Springer,0.0,0.0,7.0
3,10,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,0.0,False,59.333200000000005,0.0,False,3_Jerry Springer,0.0,0.0,7.0
3,1,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,12.0,True,212.0,0.0566037735849056,True,3_Tucker Carlson,12.0,0.0566037735849056,1.0
3,2,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,230.0,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,3,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,207.0,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,4,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,198.0,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,5,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,181.0,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,6,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,118.0,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,7,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,135.0,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,8,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,109.0,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,9,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,88.5,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
3,10,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,59.333200000000005,0.0,False,3_Tucker Carlson,0.0,0.0,1.0
4,1,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,17.0,True,206.0,0.0825242718446602,False,4_John Ratzenberger,17.0,0.0825242718446602,7.0
4,2,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,21.0,True,245.0,0.0857142857142857,False,4_John Ratzenberger,21.0,0.0857142857142857,7.0
4,3,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,20.0,True,218.0,0.091743119266055,False,4_John Ratzenberger,20.0,0.091743119266055,7.0
4,4,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,16.0,True,190.0,0.0842105263157894,False,4_John Ratzenberger,16.0,0.0842105263157894,7.0
4,5,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,18.0,True,176.0,0.1022727272727272,False,4_John Ratzenberger,18.0,0.1022727272727272,7.0
4,6,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,19.0,True,170.0,0.1117647058823529,False,4_John Ratzenberger,19.0,0.1117647058823529,7.0
4,7,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,22.5,True,154.5,0.145631067961165,True,4_John Ratzenberger,22.5,0.145631067961165,7.0
4,8,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,0.0,False,125.5,0.0,False,4_John Ratzenberger,0.0,0.0,7.0
4,9,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,0.0,False,118.5,0.0,False,4_John Ratzenberger,0.0,0.0,7.0
4,10,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,0.0,False,86.33290000000001,0.0,False,4_John Ratzenberger,0.0,0.0,7.0
4,1,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,21.0,True,206.0,0.1019417475728155,False,4_Ian Ziering,21.0,0.1019417475728155,9.0
4,2,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,22.0,True,245.0,0.0897959183673469,False,4_Ian Ziering,22.0,0.0897959183673469,9.0
4,3,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,218.0,0.110091743119266,False,4_Ian Ziering,24.0,0.110091743119266,9.0
4,4,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,190.0,0.1263157894736842,False,4_Ian Ziering,24.0,0.1263157894736842,9.0
4,5,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,176.0,0.1363636363636363,False,4_Ian Ziering,24.0,0.1363636363636363,9.0
4,6,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,170.0,0.1411764705882353,False,4_Ian Ziering,24.0,0.1411764705882353,9.0
4,7,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,27.0,True,154.5,0.174757281553398,False,4_Ian Ziering,27.0,0.174757281553398,9.0
4,8,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,23.5,True,125.5,0.1872509960159362,False,4_Ian Ziering,23.5,0.1872509960159362,9.0
4,9,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,29.0,True,118.5,0.2447257383966244,True,4_Ian Ziering,29.0,0.2447257383966244,9.0
4,10,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,0.0,False,86.33290000000001,0.0,False,4_Ian Ziering,0.0,0.0,9.0
4,1,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,16.0,True,206.0,0.0776699029126213,False,4_Clyde Drexler,16.0,0.0776699029126213,5.0
4,2,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,18.0,True,245.0,0.073469387755102,False,4_Clyde Drexler,18.0,0.073469387755102,5.0
4,3,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,16.0,True,218.0,0.073394495412844,False,4_Clyde Drexler,16.0,0.073394495412844,5.0
4,4,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,15.0,True,190.0,0.0789473684210526,False,4_Clyde Drexler,15.0,0.0789473684210526,5.0
4,5,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,13.0,True,176.0,0.0738636363636363,True,4_Clyde Drexler,13.0,0.0738636363636363,5.0
4,6,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,170.0,0.0,False,4_Clyde Drexler,0.0,0.0,5.0
4,7,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,154.5,0.0,False,4_Clyde Drexler,0.0,0.0,5.0
4,8,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,125.5,0.0,False,4_Clyde Drexler,0.0,0.0,5.0
4,9,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,118.5,0.0,False,4_Clyde Drexler,0.0,0.0,5.0
4,10,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,86.33290000000001,0.0,False,4_Clyde Drexler,0.0,0.0,5.0
4,1,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,23.0,True,206.0,0.1116504854368932,False,4_Laila Ali,23.0,0.1116504854368932,
4,2,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,27.0,True,245.0,0.110204081632653,False,4_Laila Ali,27.0,0.110204081632653,
4,3,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,21.0,True,218.0,0.0963302752293578,False,4_Laila Ali,21.0,0.0963302752293578,
4,4,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,21.0,True,190.0,0.1105263157894736,False,4_Laila Ali,21.0,0.1105263157894736,
4,5,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,28.0,True,176.0,0.1590909090909091,False,4_Laila Ali,28.0,0.1590909090909091,
4,6,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,28.0,True,170.0,0.1647058823529411,False,4_Laila Ali,28.0,0.1647058823529411,
4,7,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,29.5,True,154.5,0.1909385113268608,False,4_Laila Ali,29.5,0.1909385113268608,
4,8,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,26.5,True,125.5,0.2111553784860557,False,4_Laila Ali,26.5,0.2111553784860557,
4,9,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,30.0,True,118.5,0.2531645569620253,False,4_Laila Ali,30.0,0.2531645569620253,
4,10,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,28.333200000000005,True,86.33290000000001,0.3281854310465651,False,4_Laila Ali,28.333200000000005,0.3281854310465651,
4,1,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,21.0,True,206.0,0.1019417475728155,False,4_Apolo Anton Ohno,21.0,0.1019417475728155,
4,2,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,26.0,True,245.0,0.1061224489795918,False,4_Apolo Anton Ohno,26.0,0.1061224489795918,
4,3,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,23.0,True,218.0,0.1055045871559633,False,4_Apolo Anton Ohno,23.0,0.1055045871559633,
4,4,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,26.0,True,190.0,0.1368421052631579,False,4_Apolo Anton Ohno,26.0,0.1368421052631579,
4,5,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,30.0,True,176.0,0.1704545454545454,False,4_Apolo Anton Ohno,30.0,0.1704545454545454,
4,6,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,28.0,True,170.0,0.1647058823529411,False,4_Apolo Anton Ohno,28.0,0.1647058823529411,
4,7,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,27.0,True,154.5,0.174757281553398,False,4_Apolo Anton Ohno,27.0,0.174757281553398,
4,8,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,29.0,True,125.5,0.2310756972111553,False,4_Apolo Anton Ohno,29.0,0.2310756972111553,
4,9,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,29.5,True,118.5,0.2489451476793249,False,4_Apolo Anton Ohno,29.5,0.2489451476793249,
4,10,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,29.3332,True,86.33290000000001,0.3397685007685366,False,4_Apolo Anton Ohno,29.3332,0.3397685007685366,
4,1,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,19.0,True,206.0,0.0922330097087378,False,4_Shandi Finnessey,19.0,0.0922330097087378,3.0
4,2,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,20.0,True,245.0,0.0816326530612244,False,4_Shandi Finnessey,20.0,0.0816326530612244,3.0
4,3,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,21.0,True,218.0,0.0963302752293578,True,4_Shandi Finnessey,21.0,0.0963302752293578,3.0
4,4,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,190.0,0.0,False,4_Shandi Finnessey,0.0,0.0,3.0
4,5,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,176.0,0.0,False,4_Shandi Finnessey,0.0,0.0,3.0
4,6,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,170.0,0.0,False,4_Shandi Finnessey,0.0,0.0,3.0
4,7,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,154.5,0.0,False,4_Shandi Finnessey,0.0,0.0,3.0
4,8,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,125.5,0.0,False,4_Shandi Finnessey,0.0,0.0,3.0
4,9,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,118.5,0.0,False,4_Shandi Finnessey,0.0,0.0,3.0
4,10,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,86.33290000000001,0.0,False,4_Shandi Finnessey,0.0,0.0,3.0
4,1,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,19.0,True,206.0,0.0922330097087378,False,4_Paulina Porizkova,19.0,0.0922330097087378,2.0
4,2,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,21.0,True,245.0,0.0857142857142857,True,4_Paulina Porizkova,21.0,0.0857142857142857,2.0
4,3,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,218.0,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,4,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,190.0,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,5,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,176.0,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,6,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,170.0,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,7,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,154.5,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,8,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,125.5,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,9,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,118.5,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,10,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,86.33290000000001,0.0,False,4_Paulina Porizkova,0.0,0.0,2.0
4,1,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,18.0,True,206.0,0.087378640776699,False,4_Heather Mills,18.0,0.087378640776699,6.0
4,2,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,24.0,True,245.0,0.0979591836734693,False,4_Heather Mills,24.0,0.0979591836734693,6.0
4,3,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,24.0,True,218.0,0.110091743119266,False,4_Heather Mills,24.0,0.110091743119266,6.0
4,4,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,23.0,True,190.0,0.1210526315789473,False,4_Heather Mills,23.0,0.1210526315789473,6.0
4,5,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,21.0,True,176.0,0.1193181818181818,False,4_Heather Mills,21.0,0.1193181818181818,6.0
4,6,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,23.0,True,170.0,0.1352941176470588,True,4_Heather Mills,23.0,0.1352941176470588,6.0
4,7,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,154.5,0.0,False,4_Heather Mills,0.0,0.0,6.0
4,8,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,125.5,0.0,False,4_Heather Mills,0.0,0.0,6.0
4,9,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,118.5,0.0,False,4_Heather Mills,0.0,0.0,6.0
4,10,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,86.33290000000001,0.0,False,4_Heather Mills,0.0,0.0,6.0
4,1,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,13.0,True,206.0,0.0631067961165048,False,4_Billy Ray Cyrus,13.0,0.0631067961165048,8.0
4,2,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,245.0,0.0857142857142857,False,4_Billy Ray Cyrus,21.0,0.0857142857142857,8.0
4,3,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,218.0,0.0963302752293578,False,4_Billy Ray Cyrus,21.0,0.0963302752293578,8.0
4,4,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,190.0,0.1105263157894736,False,4_Billy Ray Cyrus,21.0,0.1105263157894736,8.0
4,5,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,17.0,True,176.0,0.096590909090909,False,4_Billy Ray Cyrus,17.0,0.096590909090909,8.0
4,6,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,170.0,0.1235294117647058,False,4_Billy Ray Cyrus,21.0,0.1235294117647058,8.0
