season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id
3,10,Shanna Moakler,Jesse DeSoto,Model,31,Eliminated Week 2,10,2.0,0.0,False,59.333200000000005,0.0,False,3_Shanna Moakler
3,1,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,22.0,True,212.0,0.10377358490566038,False,3_Willa Ford
3,2,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,23.0,True,230.0,0.1,False,3_Willa Ford
3,3,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,22.0,True,207.0,0.10628019323671498,False,3_Willa Ford
3,4,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,28.0,True,198.0,0.1414141414141414,False,3_Willa Ford
3,5,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,27.0,True,181.0,0.14917127071823205,True,3_Willa Ford
3,6,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,118.0,0.0,False,3_Willa Ford
3,7,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,135.0,0.0,False,3_Willa Ford
3,8,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,109.0,0.0,False,3_Willa Ford
3,9,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,88.5,0.0,False,3_Willa Ford
3,10,Willa Ford,Maksim Chmerkoskiy,Singer/Rapper,25,Eliminated Week 5,7,5.0,0.0,False,59.333200000000005,0.0,False,3_Willa Ford
3,1,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,15.0,True,212.0,0.07075471698113207,False,3_Sara Evans
3,2,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,21.0,True,230.0,0.09130434782608696,False,3_Sara Evans
3,3,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,25.0,True,207.0,0.12077294685990338,False,3_Sara Evans
3,4,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,20.0,True,198.0,0.10101010101010101,False,3_Sara Evans
3,5,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,24.0,True,181.0,0.13259668508287292,False,3_Sara Evans
3,6,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,118.0,0.0,False,3_Sara Evans
3,7,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,135.0,0.0,False,3_Sara Evans
3,8,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,109.0,0.0,False,3_Sara Evans
3,9,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,88.5,0.0,False,3_Sara Evans
3,10,Sara Evans,Tony Dovolani,Singer/Rapper,35,Withdrew,6,,0.0,False,59.333200000000005,0.0,False,3_Sara Evans
3,1,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,16.0,True,212.0,0.07547169811320754,False,3_Jerry Springer
3,2,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,19.0,True,230.0,0.08260869565217391,False,3_Jerry Springer
3,3,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,21.0,True,207.0,0.10144927536231885,False,3_Jerry Springer
3,4,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,22.0,True,198.0,0.1111111111111111,False,3_Jerry Springer
3,5,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,24.0,True,181.0,0.13259668508287292,False,3_Jerry Springer
3,6,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,18.0,True,118.0,0.15254237288135594,False,3_Jerry Springer
3,7,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,23.0,True,135.0,0.17037037037037037,True,3_Jerry Springer
3,8,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,0.0,False,109.0,0.0,False,3_Jerry Springer
3,9,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,0.0,False,88.5,0.0,False,3_Jerry Springer
3,10,Jerry Springer,Kym Johnson,TV Personality,62,Eliminated Week 7,5,7.0,0.0,False,59.333200000000005,0.0,False,3_Jerry Springer
3,1,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,12.0,True,212.0,0.05660377358490566,True,3_Tucker Carlson
3,2,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,230.0,0.0,False,3_Tucker Carlson
3,3,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,207.0,0.0,False,3_Tucker Carlson
3,4,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,198.0,0.0,False,3_Tucker Carlson
3,5,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,181.0,0.0,False,3_Tucker Carlson
3,6,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,118.0,0.0,False,3_Tucker Carlson
3,7,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,135.0,0.0,False,3_Tucker Carlson
3,8,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,109.0,0.0,False,3_Tucker Carlson
3,9,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,88.5,0.0,False,3_Tucker Carlson
3,10,Tucker Carlson,Elena Grinenko,TV Personality,37,Eliminated Week 1,11,1.0,0.0,False,59.333200000000005,0.0,False,3_Tucker Carlson
4,1,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,17.0,True,206.0,0.0825242718446602,False,4_John Ratzenberger
4,2,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,21.0,True,245.0,0.08571428571428572,False,4_John Ratzenberger
4,3,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,20.0,True,218.0,0.09174311926605505,False,4_John Ratzenberger
4,4,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,16.0,True,190.0,0.08421052631578947,False,4_John Ratzenberger
4,5,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,18.0,True,176.0,0.10227272727272728,False,4_John Ratzenberger
4,6,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,19.0,True,170.0,0.11176470588235295,False,4_John Ratzenberger
4,7,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,22.5,True,154.5,0.14563106796116504,True,4_John Ratzenberger
4,8,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,0.0,False,125.5,0.0,False,4_John Ratzenberger
4,9,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,0.0,False,118.5,0.0,False,4_John Ratzenberger
4,10,John Ratzenberger,Edyta Sliwinska,Actor/Actress,59,Eliminated Week 7,6,7.0,0.0,False,86.33290000000001,0.0,False,4_John Ratzenberger
4,1,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,21.0,True,206.0,0.10194174757281553,False,4_Ian Ziering
4,2,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,22.0,True,245.0,0.08979591836734693,False,4_Ian Ziering
4,3,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,218.0,0.11009174311926606,False,4_Ian Ziering
4,4,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,190.0,0.12631578947368421,False,4_Ian Ziering
4,5,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,176.0,0.13636363636363635,False,4_Ian Ziering
4,6,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,24.0,True,170.0,0.1411764705882353,False,4_Ian Ziering
4,7,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,27.0,True,154.5,0.17475728155339806,False,4_Ian Ziering
4,8,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,23.5,True,125.5,0.18725099601593626,False,4_Ian Ziering
4,9,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,29.0,True,118.5,0.24472573839662448,True,4_Ian Ziering
4,10,Ian Ziering,Cheryl Burke,Actor/Actress,42,Eliminated Week 9,4,9.0,0.0,False,86.33290000000001,0.0,False,4_Ian Ziering
4,1,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,16.0,True,206.0,0.07766990291262135,False,4_Clyde Drexler
4,2,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,18.0,True,245.0,0.07346938775510205,False,4_Clyde Drexler
4,3,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,16.0,True,218.0,0.07339449541284404,False,4_Clyde Drexler
4,4,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,15.0,True,190.0,0.07894736842105263,False,4_Clyde Drexler
4,5,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,13.0,True,176.0,0.07386363636363637,True,4_Clyde Drexler
4,6,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,170.0,0.0,False,4_Clyde Drexler
4,7,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,154.5,0.0,False,4_Clyde Drexler
4,8,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,125.5,0.0,False,4_Clyde Drexler
4,9,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,118.5,0.0,False,4_Clyde Drexler
4,10,Clyde Drexler,Elena Grinenko,Athlete,44,Eliminated Week 5,8,5.0,0.0,False,86.33290000000001,0.0,False,4_Clyde Drexler
4,1,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,23.0,True,206.0,0.11165048543689321,False,4_Laila Ali
4,2,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,27.0,True,245.0,0.11020408163265306,False,4_Laila Ali
4,3,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,21.0,True,218.0,0.0963302752293578,False,4_Laila Ali
4,4,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,21.0,True,190.0,0.11052631578947368,False,4_Laila Ali
4,5,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,28.0,True,176.0,0.1590909090909091,False,4_Laila Ali
4,6,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,28.0,True,170.0,0.16470588235294117,False,4_Laila Ali
4,7,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,29.5,True,154.5,0.19093851132686085,False,4_Laila Ali
4,8,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,26.5,True,125.5,0.21115537848605578,False,4_Laila Ali
4,9,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,30.0,True,118.5,0.25316455696202533,False,4_Laila Ali
4,10,Laila Ali,Maksim Chmerkoskiy,Athlete,29,3rd Place,3,,28.333200000000005,True,86.33290000000001,0.3281854310465651,False,4_Laila Ali
4,1,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,21.0,True,206.0,0.10194174757281553,False,4_Apolo Anton Ohno
4,2,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,26.0,True,245.0,0.10612244897959183,False,4_Apolo Anton Ohno
4,3,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,23.0,True,218.0,0.10550458715596331,False,4_Apolo Anton Ohno
4,4,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,26.0,True,190.0,0.1368421052631579,False,4_Apolo Anton Ohno
4,5,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,30.0,True,176.0,0.17045454545454544,False,4_Apolo Anton Ohno
4,6,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,28.0,True,170.0,0.16470588235294117,False,4_Apolo Anton Ohno
4,7,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,27.0,True,154.5,0.17475728155339806,False,4_Apolo Anton Ohno
4,8,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,29.0,True,125.5,0.23107569721115537,False,4_Apolo Anton Ohno
4,9,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,29.5,True,118.5,0.2489451476793249,False,4_Apolo Anton Ohno
4,10,Apolo Anton Ohno,Julianne Hough,Athlete,24,1st Place,1,,29.3332,True,86.33290000000001,0.33976850076853665,False,4_Apolo Anton Ohno
4,1,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,19.0,True,206.0,0.09223300970873786,False,4_Shandi Finnessey
4,2,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,20.0,True,245.0,0.08163265306122448,False,4_Shandi Finnessey
4,3,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,21.0,True,218.0,0.0963302752293578,True,4_Shandi Finnessey
4,4,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,190.0,0.0,False,4_Shandi Finnessey
4,5,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,176.0,0.0,False,4_Shandi Finnessey
4,6,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,170.0,0.0,False,4_Shandi Finnessey
4,7,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,154.5,0.0,False,4_Shandi Finnessey
4,8,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,125.5,0.0,False,4_Shandi Finnessey
4,9,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,118.5,0.0,False,4_Shandi Finnessey
4,10,Shandi Finnessey,Brian Fortuna,Beauty Pagent,28,Eliminated Week 3,10,3.0,0.0,False,86.33290000000001,0.0,False,4_Shandi Finnessey
4,1,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,19.0,True,206.0,0.09223300970873786,False,4_Paulina Porizkova
4,2,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,21.0,True,245.0,0.08571428571428572,True,4_Paulina Porizkova
4,3,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,218.0,0.0,False,4_Paulina Porizkova
4,4,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,190.0,0.0,False,4_Paulina Porizkova
4,5,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,176.0,0.0,False,4_Paulina Porizkova
4,6,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,170.0,0.0,False,4_Paulina Porizkova
4,7,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,154.5,0.0,False,4_Paulina Porizkova
4,8,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,125.5,0.0,False,4_Paulina Porizkova
4,9,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,118.5,0.0,False,4_Paulina Porizkova
4,10,Paulina Porizkova,Alec Mazo,Model,41,Eliminated Week 2,11,2.0,0.0,False,86.33290000000001,0.0,False,4_Paulina Porizkova
4,1,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,18.0,True,206.0,0.08737864077669903,False,4_Heather Mills
4,2,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,24.0,True,245.0,0.09795918367346938,False,4_Heather Mills
4,3,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,24.0,True,218.0,0.11009174311926606,False,4_Heather Mills
4,4,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,23.0,True,190.0,0.12105263157894737,False,4_Heather Mills
4,5,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,21.0,True,176.0,0.11931818181818182,False,4_Heather Mills
4,6,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,23.0,True,170.0,0.13529411764705881,True,4_Heather Mills
4,7,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,154.5,0.0,False,4_Heather Mills
4,8,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,125.5,0.0,False,4_Heather Mills
4,9,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,118.5,0.0,False,4_Heather Mills
4,10,Heather Mills,Jonathan Roberts,Model,39,Eliminated Week 6,7,6.0,0.0,False,86.33290000000001,0.0,False,4_Heather Mills
4,1,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,13.0,True,206.0,0.06310679611650485,False,4_Billy Ray Cyrus
4,2,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,245.0,0.08571428571428572,False,4_Billy Ray Cyrus
4,3,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,218.0,0.0963302752293578,False,4_Billy Ray Cyrus
4,4,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,190.0,0.11052631578947368,False,4_Billy Ray Cyrus
4,5,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,17.0,True,176.0,0.09659090909090909,False,4_Billy Ray Cyrus
4,6,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,21.0,True,170.0,0.12352941176470589,False,4_Billy Ray Cyrus
4,7,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,19.0,True,154.5,0.12297734627831715,False,4_Billy Ray Cyrus
4,8,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,19.0,True,125.5,0.15139442231075698,True,4_Billy Ray Cyrus
4,9,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,0.0,False,118.5,0.0,False,4_Billy Ray Cyrus
4,10,Billy Ray Cyrus,Karina Smirnoff,Singer/Rapper,45,Eliminated Week 8,5,8.0,0.0,False,86.33290000000001,0.0,False,4_Billy Ray Cyrus
4,1,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,24.0,True,206.0,0.11650485436893204,False,4_Joey Fatone
4,2,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,24.0,True,245.0,0.09795918367346938,False,4_Joey Fatone
4,3,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,24.0,True,218.0,0.11009174311926606,False,4_Joey Fatone
4,4,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,28.0,True,190.0,0.14736842105263157,False,4_Joey Fatone
4,5,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,25.0,True,176.0,0.14204545454545456,False,4_Joey Fatone
4,6,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,27.0,True,170.0,0.1588235294117647,False,4_Joey Fatone
4,7,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,29.5,True,154.5,0.19093851132686085,False,4_Joey Fatone
4,8,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,27.5,True,125.5,0.21912350597609562,False,4_Joey Fatone
4,9,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,30.0,True,118.5,0.25316455696202533,False,4_Joey Fatone
4,10,Joey Fatone,Kym Johnson,Singer/Rapper,30,2nd Place,2,,28.6665,True,86.33290000000001,0.3320460681848982,False,4_Joey Fatone
4,1,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,15.0,True,206.0,0.07281553398058252,False,4_Leeza Gibbons
4,2,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,21.0,True,245.0,0.08571428571428572,False,4_Leeza Gibbons
4,3,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,24.0,True,218.0,0.11009174311926606,False,4_Leeza Gibbons
4,4,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,16.0,True,190.0,0.08421052631578947,True,4_Leeza Gibbons
4,5,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,0.0,False,176.0,0.0,False,4_Leeza Gibbons
4,6,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,0.0,False,170.0,0.0,False,4_Leeza Gibbons
4,7,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,0.0,False,154.5,0.0,False,4_Leeza Gibbons
4,8,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,0.0,False,125.5,0.0,False,4_Leeza Gibbons
4,9,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,0.0,False,118.5,0.0,False,4_Leeza Gibbons
4,10,Leeza Gibbons,Tony Dovolani,TV Personality,50,Eliminated Week 4,9,4.0,0.0,False,86.33290000000001,0.0,False,4_Leeza Gibbons
5,1,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,21.0,True,257.0,0.08171206225680934,False,5_Cameron Mathison
5,2,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,21.0,True,238.0,0.08823529411764706,False,5_Cameron Mathison
5,3,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,23.0,True,239.0,0.09623430962343096,False,5_Cameron Mathison
5,4,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,27.0,True,234.0,0.11538461538461539,False,5_Cameron Mathison
5,5,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,26.0,True,199.0,0.1306532663316583,False,5_Cameron Mathison
5,6,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,25.0,True,180.0,0.1388888888888889,False,5_Cameron Mathison
5,7,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,25.5,True,156.0,0.16346153846153846,False,5_Cameron Mathison
5,8,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,25.5,True,131.5,0.19391634980988592,True,5_Cameron Mathison
5,9,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,0.0,False,117.0,0.0,False,5_Cameron Mathison
5,10,Cameron Mathison,Edyta Sliwinska,Actor/Actress,38,Eliminated Week 8,5,8.0,0.0,False,79.3331,0.0,False,5_Cameron Mathison
5,1,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,24.0,True,257.0,0.0933852140077821,False,5_Jane Seymour
5,2,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,21.0,True,238.0,0.08823529411764706,False,5_Jane Seymour
5,3,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,27.0,True,239.0,0.11297071129707113,False,5_Jane Seymour
5,4,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,26.0,True,234.0,0.1111111111111111,False,5_Jane Seymour
5,5,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,26.0,True,199.0,0.1306532663316583,False,5_Jane Seymour
5,6,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,22.0,True,180.0,0.12222222222222222,False,5_Jane Seymour
5,7,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,25.0,True,156.0,0.16025641025641027,True,5_Jane Seymour
5,8,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,0.0,False,131.5,0.0,False,5_Jane Seymour
5,9,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,0.0,False,117.0,0.0,False,5_Jane Seymour
5,10,Jane Seymour,Tony Dovolani,Actor/Actress,56,Eliminated Week 7,6,7.0,0.0,False,79.3331,0.0,False,5_Jane Seymour
5,1,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,26.0,True,257.0,0.10116731517509728,False,5_Sabrina Bryan
5,2,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,26.0,True,238.0,0.1092436974789916,False,5_Sabrina Bryan
5,3,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,27.0,True,239.0,0.11297071129707113,False,5_Sabrina Bryan
5,4,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,30.0,True,234.0,0.1282051282051282,False,5_Sabrina Bryan
5,5,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,28.0,True,199.0,0.1407035175879397,False,5_Sabrina Bryan
5,6,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,25.0,True,180.0,0.1388888888888889,True,5_Sabrina Bryan
5,7,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,0.0,False,156.0,0.0,False,5_Sabrina Bryan
5,8,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,0.0,False,131.5,0.0,False,5_Sabrina Bryan
5,9,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,0.0,False,117.0,0.0,False,5_Sabrina Bryan
5,10,Sabrina Bryan,Mark Ballas,Actor/Actress,23,Eliminated Week 6,7,6.0,0.0,False,79.3331,0.0,False,5_Sabrina Bryan
